,title,company,location,count,summary,link,uniqueid
427,Data Scientist,Pragmatics,"Suitland, MD",1,"            Employ a variety of programming languages, analytic techniques, and tools to develop statistical algorithms and models, machine learning, and visualizations for…",https://www.indeed.com/company/Pragmatics/jobs/Data-Scientist-9def09edd256b488?fccid=c98799bc8c6fec02&vjs=3,78b766fe8cb3dd395dd58d02d0330ca7
428,Data Scientist,Valsatechcorp Template,NA,1,"            Experience in R, Python, or SAS for complex data manipulation, statistical analysis, and machine learning. Experience with modern machine learning libraries,…",https://www.indeed.com/rc/clk?jk=4cee0ddacd32da9b&fccid=9d9e48fa961fe282&vjs=3,326f8ff231c9cceb4a00415b424cb859
429,Data Scientist,AEP Energy,"Columbus, OH",1,"            This position will primarily be involved in projects that require decision science methodologies (such as predictive and prescriptive modeling, machine learning…",https://www.indeed.com/rc/clk?jk=d93d622a150df3b4&fccid=7606535a486706ba&vjs=3,8b24ee0283dd68ca9946fe979f79e939
430,Data Scientist,Booz Allen,"Reston, VA",1,"            You’ll construct robust data pipelines through the development and application of supervised and unsupervised machine learning approaches, develop neural…",https://www.indeed.com/company/Booz-Allen-Hamilton/jobs/Data-Scientist-0e5f60fb3bfbacac?fccid=4e041af1d0af1bc8&vjs=3,342ab523eeeb3fe72e05f5fee47eb8e6
431,Data Scientist (Cambridge or RTP),Biogen,"Cambridge, MA",1,"            The Data Scientist is a role in the Global Supply Chain Operational Excellence Analytics Team that will play a pivotal role in planning, executing and deploying…",https://www.indeed.com/rc/clk?jk=38f1683bb868d685&fccid=04233dcb6353e8e1&vjs=3,438af063d0c89f3fb63df7169d0a53ce
432,Data Scientist - Intern,Zillow,"Seattle, WA",1,"            Dive into Zillow's internal and third party data (think Hive, Presto, SQL Server, Redshift, Python, Mode Analytics, Tableau, R) to identify opportunities for…",https://www.indeed.com/rc/clk?jk=5c1931d1bab36878&fccid=913e1b259c8d65e2&vjs=3,12ed0905551a5423db182e3b11b1392e
433,Senior Data Scientist,Perspecta,"Washington, DC",1,"            A Master's degree in computer science, information systems, engineering, business, education, management sciences, psychology, human resources development…",https://www.indeed.com/rc/clk?jk=8f4ef2b0186f9dfd&fccid=8a813d7674dea751&vjs=3,75b6412f402615134746d0b73484115d
434,Data Scientist,Sony Pictures Entertainment Inc.,"Culver City, CA",1,"            Reporting to SVP, Analytics & Business Insights, this role will provide guidance for Home Entertainment in data-driven decision making and use analytics to…",https://www.indeed.com/rc/clk?jk=f5dc0ae712778b2a&fccid=87296c430fc584e1&vjs=3,a3a848c26338128a869f8186eb6c7e72
435,Data Scientist,"DTN, LLC","West Lafayette, IN",1,"            2+ years of relevant experience in a data science or machine learning role. DTN is a global leader providing insights and analytics to our customers who feed,…",https://www.indeed.com/rc/clk?jk=742cf8de03c9ae49&fccid=b78cb04106387f25&vjs=3,25e79fb08d9802c2d6778aaa22609b44
436,Associate Data Scientist,Bloomberg BNA,"Washington, DC",1,"            SQL, AWS, Python, Regex, R, etc.). Experience selecting features and building training sets for developing basic machine learning models.",https://www.indeed.com/rc/clk?jk=d5b2967ebe19a844&fccid=1184ecce6b1e770e&vjs=3,a5ee22d180499e7706339ffc246e6b19
437,Data Scientist,S&P Global,"Charlottesville, VA",1,            Our data scientists apply the breadth of modern techniques in machine learning and natural language processing to build systems that power worldwide markets.,https://www.indeed.com/rc/clk?jk=d3d96329bac4f848&fccid=b716e44d2c6283e7&vjs=3,a02363ab0cdd7800f1b7d24b401a8ad8
438,AI Deep learning/Big data Engineer Internship,Gosvea,"San Jose, CA",1,"            We has developed silicon valley Artificial Intelligence courses (Big Data, Blockchain, Deep Learning), silicon valley self-marketing courses (Self Marketing),…",https://www.indeed.com/company/Gosvea/jobs/Ai-Deep-Learning-Big-Data-Engineer-Internship-042ff2578f30d7fa?fccid=37dd93867d8858cd&vjs=3,706a576e5090517ca76887eb97668d5d
439,Mathematical Statistician,US Department of Housing and Urban Development,"Washington, DC",1,"            HUD employees are subject to a number of government-wide and HUD specific ethics laws and regulations, including restrictions on outside employment.",https://www.indeed.com/rc/clk?jk=06aa30e744f06952&fccid=2f40b91d797b59b5&vjs=3,913e4959b867174e7881fa164854bd4a
440,"Data Scientist, Cloud",Calix,"San Jose, CA",1,"            Applies predictive analytics, machine learning, simulation, and optimization techniques to generate insights and enable customer-facing applications;",https://www.indeed.com/rc/clk?jk=fc72383a296ccf5e&fccid=d5998a961671e818&vjs=3,35e7d9720694a7cf49a2fb98da23c328
441,Data Engineer/Scientist MS Azure,Equinox Consulting Partners LLC,"Chesterfield, VA",1,            The successful candidate will have experience conducting predictive analysis with Azure machine learning. This candidate primarily needs to be experienced with…,https://www.indeed.com/rc/clk?jk=84ce457c17cc2b8e&fccid=5b974bd22fc9dfb9&vjs=3,15273b849da8b135ba8d52256c088d6e
442,Health Analytics Data Scientist,UCLA Health,"Los Angeles, CA",1,"            In conjunction with the Senior Health Analytics Data Scientist, the Health Analytics Data Scientist will assist in data aggregation, data wrangling,…",https://www.indeed.com/rc/clk?jk=fe130ff9fa5a4d5d&fccid=74540dcd08f53d72&vjs=3,43eb748d062bc569fe6ad10de56c1440
443,Data Scientist,University of Pennsylvania,"Philadelphia, PA",1,"            The data analyst will collect and organize final quantitative and imaging results, perform quality control on the results, and communicate with clinical…",https://www.indeed.com/rc/clk?jk=5953f4b60d929de9&fccid=ebd944f3c244d667&vjs=3,d63e23990bba06bc415d98e120d1aabf
444,Data Scientist,AEP Energy Inc,"Columbus, OH",1,"            This position will primarily be involved in projects that require decision science methodologies (such as predictive and prescriptive modeling, machine learning…",https://www.indeed.com/rc/clk?jk=6a6af5324c1b963b&fccid=7606535a486706ba&vjs=3,2beff94db2fd9cbdeca50b5542dc1a0c
445,SAP Fieldglass - Data Scientist,Concur Technologies,"Chicago, IL",1,"            Bachelors in Statistics, Mathematics, Economics, Computer Science (data mining or machine learning focus), or another quantitative scientific field.",https://www.indeed.com/rc/clk?jk=3f044917f0d180db&fccid=80ae396f81c04794&vjs=3,0b40d5421cd898a1839cefb8bd4d1550
446,Data Scientist,Domino's,"Ann Arbor, MI",1,"            In addition, this role provides advanced analytics and statistical guidance for junior team members on the broader Strategy and Insights team.",https://www.indeed.com/rc/clk?jk=492c513a834a4fa5&fccid=788a7fd79eec1d60&vjs=3,edf6cecdc8a9c510579db1712e54ae89
447,Data Scientist,Trianz,"Raleigh, NC",1,            Minimum four years of proven hands-on experience applying machine learning techniques to build models integrated into applications. And we are hiring globally.,https://www.indeed.com/rc/clk?jk=4fb4193cbb9f33cf&fccid=65a841a7f945806c&vjs=3,d499a2dbc45fa5bf2006805232065d6c
448,Data Scientist I,USAA,"Plano, TX",1,"            Applies predictive analytics, machine learning, simulation, and optimization techniques to generate management insights and enable customer-facing applications;",https://www.indeed.com/rc/clk?jk=f8fc54f2124a384a&fccid=3a1edc2d763c4288&vjs=3,735b511f7d05180119676b0d36ee9f33
449,Data Scientist,Attune,"New York, NY",1,"            We are flexible about what tools you've worked with, but comfort in either Python or R is a must, as is basic SQL.",https://www.indeed.com/rc/clk?jk=64d9d06e76e539e3&fccid=ac65bbf8228e3fc4&vjs=3,c772b93ab026fcfede981af5b899d215
450,"Senior Data Analyst, Education",Thinkful,NA,1,"            Build a project roadmap for the collection, analysis, and presentation of education data in collaboration with leaders in Business Analytics, Education, and…",https://www.indeed.com/rc/clk?jk=9c7aacda4103335a&fccid=fb96945d170050ad&vjs=3,bf68a9cf0e90476342fa3e2ffba7011a
451,Senior Data Scientist,Life Time,"Chanhassen, MN",1,"            Leads the vision and strategy for analytics, reporting, and data visualization within Life Time. Works with internal teams to scope data and analytics targeted…",https://www.indeed.com/rc/clk?jk=c3cb2bcc1f4bb135&fccid=60eb11476904a56f&vjs=3,429b00e9f73b26c145df45de05596892
452,Data Science,PredictiCare,"Cambridge, MA",1,"            For the Data Science division, PredictiCare is looking for people with a passion for numbers and problem solving.",https://www.indeed.com/rc/clk?jk=d70b372e1406dbc0&fccid=06ddd9b5a58d2c3d&vjs=3,a85ac71ad58f849403e69bf70d1f9c11
453,Data Scientist - CI Poly,"SixGen, Inc.","Hanover, MD",1,"            Full health benefits - Medical, Vision, Dental. Able to collect, clean, manage, and present large volumes of data. SixGen is a mission focused company.",https://www.indeed.com/rc/clk?jk=56944839aa2fec7f&fccid=370fca9e315e8e8d&vjs=3,7ad6e0040ed3929db1103fdc786eb5f5
454,Computer Vision Intern to start immediately,"Xyken, LLC","McLean, VA",1,            We are hiring interns to start immediately. You should have experience or knowledge in image processing and computer vision. Popup 3D from video app:,"https://www.indeed.com/company/Xyken,-LLC/jobs/Computer-Vision-Intern-Start-Immediately-0ae015798d713d7d?fccid=52387d37bf9e86e5&vjs=3",c5e249d76f79f59a0f6c92b67024bdf9
455,Data Scientist,MCKEAN DEFENSE/CABRILLO TECHNOLOGIES,"Philadelphia, PA",1,"            Experience with machine learning techniques. Experience with Python and/or R programming techniques. Support shall include text/data mining, Natural Language…",https://www.indeed.com/rc/clk?jk=85204fc1a1d3b305&fccid=733a6a4b0db0cb79&vjs=3,4cfb37cf1be89a65c5e151b038ebb61e
456,Computer Data Scientist,Mitre Corporation,"McLean, VA",1,"            Experience applying various machine learning approaches (e.g., random forest, neural networks, support vector machines). To be successful you will:",https://www.indeed.com/rc/clk?jk=5e63292afcd055c0&fccid=fd03a1a845b02aae&vjs=3,aa47a0ac6bb4817aace296a9c31e3829
457,"Internship - Data Scientist, Denver CO (Summer 2020)",Transamerica,"Denver, CO",1,"            As part of the Advanced Analytics group, you will work with product managers, data engineers, and other data scientists to develop innovative solutions that…",https://www.indeed.com/rc/clk?jk=8ba1188a82b6d9fa&fccid=6d2f19785dd4c73c&vjs=3,a73b431e4e67a3d0f33fecb71163d297
458,Data Scientist,Invent Analytics,"Philadelphia, PA",1,"            At Invent Analytics, you get to work on fascinating problems and collaborate with an inspiring group of analytics talent and subject matter experts to create…",https://www.indeed.com/rc/clk?jk=a05af45b967d9641&fccid=d6bec4f229fffc9a&vjs=3,d91cd3362073ee4f3d86addc618a14cd
459,Data Scientist,Grainger,"Lake Forest, IL",1,            Data Scientists play a meaningful role in supporting Grainger’s strategy by using your machine learning and statistical expertise to support initiatives that…,https://www.indeed.com/rc/clk?jk=4814fa72b392d263&fccid=68bc43ebf2f50281&vjs=3,fd9c21db73e0d1eabbc535dac4844eb1
460,Data Scientist,Analysis Group,"Boston, MA",1,"            Ideally PhD in Computer Science, Mathematics, Statistics, Economics or other relevant scientific degree with relevant experience.",https://www.indeed.com/rc/clk?jk=8202bd856d4b33c4&fccid=0fc0821efa996180&vjs=3,638c89708aa681a5a27884eca0e925c2
461,Fitness Performance Data Scientist,Apple,"Santa Clara Valley, CA",1,"            Prior experience with motion sensors, fitness and health technologies. Are you a highly motivated data scientist that is fascinated with the possibilities of…",https://www.indeed.com/rc/clk?jk=895f7c1057fc427d&fccid=c1099851e9794854&vjs=3,878f6f5b5d527c8690a57437c6ee0535
462,"Data Scientist, Apple Online Store",Apple,"Santa Clara Valley, CA",1,"            As a Data Scientist, you thrive on using advanced statistics and Machine Learning algorithms that can point to both opportunities and friction in the customer’s…",https://www.indeed.com/rc/clk?jk=f87348412b54cd8b&fccid=c1099851e9794854&vjs=3,adbc1c84017c395185881b363950757e
463,Data Scientist,Wish,"San Francisco, CA",1,"            You should have an extensive background in a quantitative field and have a track record of using data to drive the understanding, growth, and the success of a…",https://www.indeed.com/rc/clk?jk=fe2838f305466298&fccid=617690ce838507f3&vjs=3,29f86ad61c8a5de4335228452301f5e7
464,Data Scientist,HOMER,"New York, NY",1,"            Executing analytics projects, applying appropriate statistical and machine learning techniques to produce key insights and actionable takeaways, and presenting…",https://www.indeed.com/rc/clk?jk=363b2c50c896a468&fccid=04b6faee0d672032&vjs=3,5dfa24ce02cb6fe7a1774c8f74b1de99
465,People Analytics Data Scientist,"D. E. Shaw & Co., L.P.","New York, NY",1,"            The data scientist will be responsible for envisioning, implementing, and maintaining the technical infrastructure that will drive HCAR’s people analytics…",https://www.indeed.com/rc/clk?jk=985c1be1850aa5e5&fccid=6c5875f0292e6f67&vjs=3,be68110f83acae8d7e922775caeec4aa
466,Junior Data Scientist,DeNOVO Solutions,"Aurora, CO",1,"            All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity,…",https://www.indeed.com/rc/clk?jk=44c8d1ee0a66fe41&fccid=ac62d2d3fb7374e8&vjs=3,ce4aecbd82be26af50739432838c9d4b
467,Data Analyst/Data Scientist,Precision technologies corp,"Monmouth Junction, NJ",1,"            Extracts and analyzes data from various sources, including databases, manual files, and external websites. Creates and publishes regularly scheduled and ad hoc…",https://www.indeed.com/company/Precision-technologies-corp/jobs/Data-Analyst-Data-Scientist-6bc13728656a2f48?fccid=993732ba7859fe40&vjs=3,72dc69f6c291b8992b144c424d9777d4
468,Data Scientist,Dosh,"Austin, TX",1,"            We are building a team of statisticians, scientists, machine learning experts, and engineers to extract business insights from our rich data and to craft…",https://www.indeed.com/rc/clk?jk=1ac38de323bf10f0&fccid=e8d3c2ab7fd5e540&vjs=3,e17c609ea23e4375bdec193e144b5890
469,Chief Data Scientist,Booz Allen Hamilton,"Herndon, VA",1,"            Serve as a senior technical and business leader of the data science and artificial intelligence team, leveraging expertise with consulting to define business…",https://www.indeed.com/rc/clk?jk=125d9d6f819505c7&fccid=4e041af1d0af1bc8&vjs=3,65229655f1996b91bbac6cc2d16bfa51
470,Data Scientist (Measurement Analyst),LiveRamp,"Boston, MA",1,            Knowledge of a wide range of Machine Learning algorithms. Be a subject matter expert for clients on measurement methodologies and statistics.,https://www.indeed.com/rc/clk?jk=9aa5d5d4f05b32ce&fccid=421d3e15a5bff649&vjs=3,ffe61cdfdae6c023f7a5d1062594213e
471,Data Scientist,Amplero,"Seattle, WA",1,"            You're an expert with data analysis and visualization tools including Python (including NumPy, SciPy, Pandas, scikit-learn) and other packages that enable data…",https://www.indeed.com/rc/clk?jk=3e4cd2a7e6f28857&fccid=070d740264769113&vjs=3,5baa90ba7e4a951cf5132dc17d60a06d
472,Central Maryland Summer Games 2020 Data Scientist Intern,Booz Allen Hamilton,"Annapolis Junction, MD",1,"            Python, R, Matlab, Machine Learning algorithms, Splunk. Applicants selected will be subject to a security investigation and may need to meet eligibility…",https://www.indeed.com/rc/clk?jk=c76a32282c755cd7&fccid=4e041af1d0af1bc8&vjs=3,0987f28e2d75cc2f164ec6538b6cf3ae
473,"Data Scientist, Dynamic Pricing",ATPCO,"Dulles, VA",1,"            As a Data Scientist you will identify trends, patterns and value in data that would benefit internal initiatives and provide products or tools of value to our…",https://www.indeed.com/rc/clk?jk=44c4bac5eeb08698&fccid=9e48d5b13497d679&vjs=3,35b659312e6761a22481949d2de3cf5a
474,2020 MBA/Master’s Level Internship – Data Scientist (Charlot...,U.S. Bank,"Charlotte, NC",1,"            Research and build a detailed understanding of the data issues and related data assets in order to analyze data which may include coding in R, Python, SAS and…",https://www.indeed.com/rc/clk?jk=e5cb8302ff1e5c0e&fccid=ae5bfc395c530fbc&vjs=3,428f8ea40c1453094767dcff8ee7a86c
475,Data Scientist and Computer Engineer,Finastra,"Norcross, GA",1,"            Applied experience with machine learning on large datasets.You should be passionate about digging through data, looking for insights, uncovering trends, making…",https://www.indeed.com/rc/clk?jk=b379ebadb25baa38&fccid=1f9d0530a51ff611&vjs=3,7c981652dd7895a8d5394b87adb49138
